model_key,dim_key,q_gate,sev_sum_gate,require_rule_match,recall,acc,delta_recall_vs_nollm,delta_acc_vs_nollm,pass_acc_guard,result_csv
hitachihds5c4040ale630,compact9,0.55,0.0,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact9_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact9,0.55,0.0,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact9_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact9,0.55,0.8,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact9_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact9,0.55,0.8,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact9_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.0,0.0,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.0,0.0,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.0,0.8,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.0,0.8,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.35,0.0,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.35,0.0,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.35,0.8,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.35,0.8,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.55,0.0,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.55,0.0,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.55,0.8,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,compact14,0.55,0.8,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_compact14_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.0,0.0,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.0,0.0,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.0,0.8,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.0,0.8,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.35,0.0,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.35,0.0,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.35,0.8,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.35,0.8,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.55,0.0,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.55,0.0,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.55,0.8,0,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hitachihds5c4040ale630,full70,0.55,0.8,1,0.0,99.921340354,0.0,0.0,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_hitachihds5c4040ale630_full70_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.0,0.8,0,70.238095239,99.438121346,1.6666666659999834,0.08474576199999717,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.0,0.8,1,70.238095239,99.438121346,1.6666666659999834,0.08474576199999717,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.35,0.8,0,70.238095239,99.438121346,1.6666666659999834,0.08474576199999717,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.35,0.8,1,70.238095239,99.438121346,1.6666666659999834,0.08474576199999717,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.55,0.8,0,70.238095239,99.438121346,1.6666666659999834,0.08474576199999717,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.55,0.8,1,70.238095239,99.438121346,1.6666666659999834,0.08474576199999717,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.0,0.8,0,64.523809522,99.325366601,-4.0476190510000265,-0.028008983000006538,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.0,0.8,1,64.523809522,99.325366601,-4.0476190510000265,-0.028008983000006538,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.35,0.8,0,64.523809522,99.325366601,-4.0476190510000265,-0.028008983000006538,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.35,0.8,1,64.523809522,99.325366601,-4.0476190510000265,-0.028008983000006538,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.55,0.0,0,64.523809522,99.325366601,-4.0476190510000265,-0.028008983000006538,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.55,0.0,1,64.523809522,99.325366601,-4.0476190510000265,-0.028008983000006538,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.55,0.8,0,64.523809522,99.325366601,-4.0476190510000265,-0.028008983000006538,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.55,0.8,1,64.523809522,99.325366601,-4.0476190510000265,-0.028008983000006538,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.0,0.8,0,62.38095238200001,99.29727538099999,-6.190476191000009,-0.05610020300001395,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.0,0.8,1,62.38095238200001,99.29727538099999,-6.190476191000009,-0.05610020300001395,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.35,0.8,0,62.38095238200001,99.29727538099999,-6.190476191000009,-0.05610020300001395,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.35,0.8,1,62.38095238200001,99.29727538099999,-6.190476191000009,-0.05610020300001395,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.55,0.8,0,62.38095238200001,99.29727538099999,-6.190476191000009,-0.05610020300001395,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.55,0.8,1,62.38095238200001,99.29727538099999,-6.190476191000009,-0.05610020300001395,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.0,0.0,0,61.428571426999994,99.26926550799999,-7.142857146000026,-0.08411007600001597,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.0,0.0,1,61.428571426999994,99.26926550799999,-7.142857146000026,-0.08411007600001597,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.35,0.0,0,61.428571426999994,99.26926550799999,-7.142857146000026,-0.08411007600001597,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,full70,0.35,0.0,1,61.428571426999994,99.26926550799999,-7.142857146000026,-0.08411007600001597,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_full70_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.0,0.0,0,58.57142857,99.213480925,-10.000000003000018,-0.13989465900000653,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.0,0.0,1,58.57142857,99.213480925,-10.000000003000018,-0.13989465900000653,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.35,0.0,0,58.57142857,99.213480925,-10.000000003000018,-0.13989465900000653,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.35,0.0,1,58.57142857,99.213480925,-10.000000003000018,-0.13989465900000653,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.55,0.0,0,58.57142857,99.213480925,-10.000000003000018,-0.13989465900000653,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact9,0.55,0.0,1,58.57142857,99.213480925,-10.000000003000018,-0.13989465900000653,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact9_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.0,0.0,0,56.904761904,99.18523233799999,-11.666666669000023,-0.16814324600001385,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.0,0.0,1,56.904761904,99.18523233799999,-11.666666669000023,-0.16814324600001385,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.35,0.0,0,56.904761904,99.18523233799999,-11.666666669000023,-0.16814324600001385,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.35,0.0,1,56.904761904,99.18523233799999,-11.666666669000023,-0.16814324600001385,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.55,0.0,0,56.904761904,99.18523233799999,-11.666666669000023,-0.16814324600001385,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
st31500341as,compact14,0.55,0.0,1,56.904761904,99.18523233799999,-11.666666669000023,-0.16814324600001385,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st31500341as_compact14_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.0,0.0,0,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.0,0.0,1,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.0,0.8,0,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.0,0.8,1,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.35,0.0,0,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.35,0.0,1,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.35,0.8,0,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.35,0.8,1,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.55,0.0,0,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.55,0.0,1,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.55,0.8,0,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact14,0.55,0.8,1,54.100508187,99.913700437,-3.80434782599999,0.03418688600000053,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact14_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact9,0.0,0.0,0,46.591003199,99.880366852,-11.313852813999993,0.000853300999992257,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact9_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact9,0.0,0.0,1,46.591003199,99.880366852,-11.313852813999993,0.000853300999992257,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact9_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact9,0.0,0.8,0,46.591003199,99.880366852,-11.313852813999993,0.000853300999992257,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact9_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact9,0.0,0.8,1,46.591003199,99.880366852,-11.313852813999993,0.000853300999992257,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact9_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact9,0.35,0.0,0,46.591003199,99.880366852,-11.313852813999993,0.000853300999992257,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact9_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact9,0.35,0.0,1,46.591003199,99.880366852,-11.313852813999993,0.000853300999992257,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact9_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
st4000dm000,compact9,0.35,0.8,0,46.591003199,99.880366852,-11.313852813999993,0.000853300999992257,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3b7_st4000dm000_compact9_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
